,pos,pos_label,layer,mode,prob_letter0,prob_letter1,prob_letter2,prob_letter3,prob_letter4,Let0,Let0Acc,Let1,Let1Acc,Let2,Let2Acc,Let3,Let3Acc,Let4,Let4Acc,Let1Prev,Let1PrevDiff,Let2Prev,Let2PrevDiff,Let3Prev,Let3PrevDiff,Let4Prev,Let4PrevDiff,Let0Next,Let0NextDiff,Let1Next,Let1NextDiff,Let2Next,Let2NextDiff,Let3Next,Let3NextDiff
202,-4,Let1,5,noising,0.8373759984970093,0.939265787601471,0.9717103242874146,0.9516346454620361,0.8583266735076904,-0.7408467531204224,0.96875,-0.8945900201797485,0.7265625,-1.1499521732330322,0.65625,-1.1780893802642822,0.625,-0.7629097104072571,0.828125,-6.152576446533203,5.257986426353455,-6.045915603637695,4.895963430404663,-5.389752388000488,4.211663007736206,-5.7790327072143555,5.016122996807098,-4.315759658813477,3.574912905693054,-3.155596971511841,2.2610069513320923,-3.495081901550293,2.3451297283172607,-3.08120059967041,1.903111219406128
203,-4,Let1,5,denoising,0.8332477807998657,0.9402710199356079,0.9673717617988586,0.9446742534637451,0.8933205008506775,-4.693222999572754,0.0625,-4.758697032928467,0.1171875,-5.392289638519287,0.046875,-5.532835960388184,0.0625,-6.1267805099487305,0.09375,-5.90278959274292,1.1440925598144531,-5.688725471496582,0.2964358329772949,-5.008729457855225,-0.524106502532959,-5.945809364318848,-0.1809711456298828,-4.750310897827148,0.05708789825439453,-5.174429416656494,0.41573238372802734,-5.414183139801025,0.02189350128173828,-5.791658401489258,0.2588224411010742
204,-4,Let1,6,noising,0.8373759984970093,0.939265787601471,0.9715312719345093,0.9492686986923218,0.8550853729248047,-0.7408467531204224,0.96875,-0.8945900201797485,0.7265625,-1.104250431060791,0.65625,-1.163625955581665,0.609375,-0.7601081728935242,0.8203125,-6.152576446533203,5.257986426353455,-6.130441665649414,5.026191234588623,-5.412376403808594,4.248750448226929,-5.773180961608887,5.0130727887153625,-4.315759658813477,3.574912905693054,-3.155596971511841,2.2610069513320923,-3.4302337169647217,2.3259832859039307,-3.077937126159668,1.914311170578003
205,-4,Let1,6,denoising,0.8332477807998657,0.9402710199356079,0.9661731719970703,0.9466391801834106,0.8948376178741455,-4.693222999572754,0.0625,-4.758697032928467,0.1171875,-5.390501022338867,0.046875,-5.548379898071289,0.0703125,-6.145885467529297,0.09375,-5.90278959274292,1.1440925598144531,-5.592978477478027,0.20247745513916016,-5.0489091873168945,-0.49947071075439453,-5.978799819946289,-0.1670856475830078,-4.750310897827148,0.05708789825439453,-5.174429416656494,0.41573238372802734,-5.350798606872559,-0.039702415466308594,-5.832592964172363,0.2842130661010742
206,-4,Let1,7,noising,0.8373759984970093,0.939265787601471,0.9697198867797852,0.9496208429336548,0.8566988706588745,-0.7408467531204224,0.96875,-0.8945900201797485,0.7265625,-1.0655540227890015,0.640625,-1.170951008796692,0.6171875,-0.7516710758209229,0.8359375,-6.152576446533203,5.257986426353455,-6.107540130615234,5.041986107826233,-5.393518447875977,4.222567439079285,-5.811627388000488,5.059956312179565,-4.315759658813477,3.574912905693054,-3.155596971511841,2.2610069513320923,-3.4566001892089844,2.391046166419983,-3.080950975418091,1.909999966621399
207,-4,Let1,7,denoising,0.8332477807998657,0.9402710199356079,0.9654425382614136,0.9441563487052917,0.8952610492706299,-4.693222999572754,0.0625,-4.758697032928467,0.1171875,-5.430394649505615,0.0390625,-5.535829067230225,0.0703125,-6.176926612854004,0.0859375,-5.90278959274292,1.1440925598144531,-5.625127792358398,0.1947331428527832,-5.041532516479492,-0.4942965507507324,-6.010975360870361,-0.16595125198364258,-4.750310897827148,0.05708789825439453,-5.174429416656494,0.41573238372802734,-5.399350166320801,-0.031044483184814453,-5.82222843170166,0.28639936447143555
208,-4,Let1,8,noising,0.8373759984970093,0.939265787601471,0.9694614410400391,0.9490957260131836,0.8569818139076233,-0.7408467531204224,0.96875,-0.8945900201797485,0.7265625,-1.0964279174804688,0.65625,-1.1677546501159668,0.609375,-0.7514153122901917,0.8359375,-6.152576446533203,5.257986426353455,-6.003431797027588,4.907003879547119,-5.386709213256836,4.218954563140869,-5.809647560119629,5.058232247829437,-4.315759658813477,3.574912905693054,-3.155596971511841,2.2610069513320923,-3.464742660522461,2.368314743041992,-3.0534939765930176,1.8857393264770508
209,-4,Let1,8,denoising,0.8332477807998657,0.9402710199356079,0.9681369066238403,0.9436405301094055,0.89414381980896,-4.693222999572754,0.0625,-4.758697032928467,0.1171875,-5.401251316070557,0.0390625,-5.545592308044434,0.0703125,-6.139616012573242,0.0859375,-5.90278959274292,1.1440925598144531,-5.741911888122559,0.34066057205200195,-5.023849964141846,-0.5217423439025879,-5.959347724914551,-0.1802682876586914,-4.750310897827148,0.05708789825439453,-5.174429416656494,0.41573238372802734,-5.430315017700195,0.029063701629638672,-5.820080757141113,0.2744884490966797
210,-4,Let1,9,noising,0.8373759984970093,0.939265787601471,0.9707695245742798,0.949660062789917,0.8581171631813049,-0.7408467531204224,0.96875,-0.8945900201797485,0.7265625,-1.0569839477539062,0.6640625,-1.1578432321548462,0.609375,-0.7423371076583862,0.8359375,-6.152576446533203,5.257986426353455,-6.0308427810668945,4.973858833312988,-5.3873796463012695,4.229536414146423,-5.818088531494141,5.075751423835754,-4.315759658813477,3.574912905693054,-3.155596971511841,2.2610069513320923,-3.45981502532959,2.4028310775756836,-3.069932460784912,1.912089228630066
211,-4,Let1,9,denoising,0.8332477807998657,0.9402710199356079,0.9676212072372437,0.9458167552947998,0.8951389789581299,-4.693222999572754,0.0625,-4.758697032928467,0.1171875,-5.454856872558594,0.0546875,-5.550669193267822,0.078125,-6.171595573425293,0.0859375,-5.90278959274292,1.1440925598144531,-5.711422443389893,0.25656557083129883,-5.028942108154297,-0.5217270851135254,-6.002622604370117,-0.16897296905517578,-4.750310897827148,0.05708789825439453,-5.174429416656494,0.41573238372802734,-5.405444145202637,-0.04941272735595703,-5.831495761871338,0.2808265686035156
212,-4,Let1,10,noising,0.8373759984970093,0.939265787601471,0.9685196280479431,0.9491176605224609,0.8588721752166748,-0.7408467531204224,0.96875,-0.8945900201797485,0.7265625,-1.1046795845031738,0.640625,-1.1585962772369385,0.609375,-0.7499240636825562,0.828125,-6.152576446533203,5.257986426353455,-5.996021270751953,4.891341686248779,-5.351775169372559,4.19317889213562,-5.782727241516113,5.032803177833557,-4.315759658813477,3.574912905693054,-3.155596971511841,2.2610069513320923,-3.443544387817383,2.338864803314209,-3.073814630508423,1.9152183532714844
213,-4,Let1,10,denoising,0.8332477807998657,0.9402710199356079,0.9663914442062378,0.9433901906013489,0.8953312039375305,-4.693222999572754,0.0625,-4.758697032928467,0.1171875,-5.395899772644043,0.0390625,-5.593808174133301,0.0625,-6.1870012283325195,0.0859375,-5.90278959274292,1.1440925598144531,-5.65986442565918,0.2639646530151367,-5.058156490325928,-0.535651683807373,-6.021317005157471,-0.16568422317504883,-4.750310897827148,0.05708789825439453,-5.174429416656494,0.41573238372802734,-5.404548645019531,0.008648872375488281,-5.864625930786133,0.27081775665283203
214,-4,Let1,11,noising,0.8373759984970093,0.939265787601471,0.9718515872955322,0.9500601291656494,0.8580343723297119,-0.7408467531204224,0.96875,-0.8945900201797485,0.7265625,-1.145188808441162,0.6015625,-1.1857361793518066,0.609375,-0.7565523386001587,0.8203125,-6.152576446533203,5.257986426353455,-5.418848037719727,4.2736592292785645,-5.40167236328125,4.215936183929443,-5.800404071807861,5.043851733207703,-4.315759658813477,3.574912905693054,-3.155596971511841,2.2610069513320923,-3.500702381134033,2.355513572692871,-3.0708441734313965,1.8851079940795898
215,-4,Let1,11,denoising,0.8332477807998657,0.9402710199356079,0.9698830842971802,0.9448879957199097,0.8931597471237183,-4.693222999572754,0.0625,-4.758697032928467,0.1171875,-5.152856826782227,0.0546875,-5.5254693031311035,0.0625,-6.1430134773254395,0.0859375,-5.90278959274292,1.1440925598144531,-6.087640285491943,0.9347834587097168,-5.009345054626465,-0.5161242485046387,-5.959962844848633,-0.18305063247680664,-4.750310897827148,0.05708789825439453,-5.174429416656494,0.41573238372802734,-5.302664279937744,0.14980745315551758,-5.822388648986816,0.2969193458557129
216,-4,Let1,12,noising,0.8373759984970093,0.939265787601471,0.9699071645736694,0.9495524168014526,0.8581568002700806,-0.7408467531204224,0.96875,-0.8945900201797485,0.7265625,-1.1642248630523682,0.625,-1.1620577573776245,0.6015625,-0.7491791248321533,0.828125,-6.152576446533203,5.257986426353455,-5.695547580718994,4.531322717666626,-5.385489463806152,4.223431706428528,-5.799282073974609,5.050102949142456,-4.315759658813477,3.574912905693054,-3.155596971511841,2.2610069513320923,-3.4302127361297607,2.2659878730773926,-3.080716133117676,1.9186583757400513
217,-4,Let1,12,denoising,0.8332477807998657,0.9402710199356079,0.9697009325027466,0.9466895461082458,0.8953574895858765,-4.693222999572754,0.0625,-4.758697032928467,0.1171875,-5.311408996582031,0.046875,-5.599658966064453,0.0625,-6.169281005859375,0.0859375,-5.90278959274292,1.1440925598144531,-5.783341884613037,0.47193288803100586,-5.063472270965576,-0.536186695098877,-6.025412559509277,-0.14386844635009766,-4.750310897827148,0.05708789825439453,-5.174429416656494,0.41573238372802734,-5.310154438018799,-0.0012545585632324219,-5.843022346496582,0.2433633804321289
218,-4,Let1,13,noising,0.8373759984970093,0.939265787601471,0.974157452583313,0.9510675072669983,0.8587039709091187,-0.7408467531204224,0.96875,-0.8945900201797485,0.7265625,-1.1333191394805908,0.6171875,-1.1573352813720703,0.6015625,-0.7404334545135498,0.84375,-6.152576446533203,5.257986426353455,-5.879415512084961,4.74609637260437,-5.356437683105469,4.199102401733398,-5.7828688621521,5.04243540763855,-4.315759658813477,3.574912905693054,-3.155596971511841,2.2610069513320923,-3.3734688758850098,2.240149736404419,-3.0619306564331055,1.9045953750610352
219,-4,Let1,13,denoising,0.8332477807998657,0.9402710199356079,0.9702664017677307,0.9452348947525024,0.8956040740013123,-4.693222999572754,0.0625,-4.758697032928467,0.1171875,-5.270035743713379,0.0546875,-5.567069053649902,0.0625,-6.163520336151123,0.0859375,-5.90278959274292,1.1440925598144531,-5.7163190841674805,0.44628334045410156,-5.047957420349121,-0.5191116333007812,-6.005094528198242,-0.15842580795288086,-4.750310897827148,0.05708789825439453,-5.174429416656494,0.41573238372802734,-5.395368576049805,0.12533283233642578,-5.8321533203125,0.26508426666259766
220,-4,Let1,14,noising,0.8373759984970093,0.939265787601471,0.9723790884017944,0.9491984844207764,0.8583559989929199,-0.7408467531204224,0.96875,-0.8945900201797485,0.7265625,-1.133558988571167,0.609375,-1.1629297733306885,0.609375,-0.7454753518104553,0.8359375,-6.152576446533203,5.257986426353455,-5.913610458374023,4.7800514698028564,-5.390101432800293,4.2271716594696045,-5.805665969848633,5.0601906180381775,-4.315759658813477,3.574912905693054,-3.155596971511841,2.2610069513320923,-3.4729835987091064,2.3394246101379395,-3.08282470703125,1.9198949337005615
221,-4,Let1,14,denoising,0.8332477807998657,0.9402710199356079,0.9681493639945984,0.9445958137512207,0.8954671621322632,-4.693222999572754,0.0625,-4.758697032928467,0.1171875,-5.279082298278809,0.046875,-5.575502872467041,0.0625,-6.180858612060547,0.0859375,-5.90278959274292,1.1440925598144531,-5.849663734436035,0.5705814361572266,-5.083563804626465,-0.49193906784057617,-6.026329517364502,-0.15452909469604492,-4.750310897827148,0.05708789825439453,-5.174429416656494,0.41573238372802734,-5.353010654449463,0.0739283561706543,-5.844797134399414,0.26929426193237305
222,-4,Let1,15,noising,0.8373759984970093,0.939265787601471,0.9714478254318237,0.9506242871284485,0.8589015007019043,-0.7408467531204224,0.96875,-0.8945900201797485,0.7265625,-1.1210623979568481,0.6484375,-1.1695256233215332,0.6171875,-0.7383546829223633,0.8359375,-6.152576446533203,5.257986426353455,-6.064087867736816,4.943025469779968,-5.411962985992432,4.242437362670898,-5.842694282531738,5.104339599609375,-4.315759658813477,3.574912905693054,-3.155596971511841,2.2610069513320923,-3.4740748405456543,2.353012442588806,-3.0749855041503906,1.9054598808288574
223,-4,Let1,15,denoising,0.8332477807998657,0.9402710199356079,0.9692842364311218,0.9439719319343567,0.8951099514961243,-4.693222999572754,0.0625,-4.758697032928467,0.1171875,-5.321251392364502,0.0546875,-5.587433815002441,0.0703125,-6.204896450042725,0.0859375,-5.90278959274292,1.1440925598144531,-5.764181137084961,0.442929744720459,-5.057223796844482,-0.530210018157959,-6.014434814453125,-0.1904616355895996,-4.750310897827148,0.05708789825439453,-5.174429416656494,0.41573238372802734,-5.361759185791016,0.04050779342651367,-5.880022048950195,0.2925882339477539
224,-4,Let1,16,noising,0.8373759984970093,0.939265787601471,0.9722386598587036,0.9505614042282104,0.8594970703125,-0.7408467531204224,0.96875,-0.8945900201797485,0.7265625,-1.2035198211669922,0.5703125,-1.1563642024993896,0.6171875,-0.739208459854126,0.8515625,-6.152576446533203,5.257986426353455,-5.885590076446533,4.682070255279541,-5.380458831787109,4.22409462928772,-5.8160319328308105,5.076823472976685,-4.315759658813477,3.574912905693054,-3.155596971511841,2.2610069513320923,-3.304140090942383,2.1006202697753906,-3.0834615230560303,1.9270973205566406
225,-4,Let1,16,denoising,0.8332477807998657,0.9402710199356079,0.9696060419082642,0.9442862272262573,0.8940610289573669,-4.693222999572754,0.0625,-4.758697032928467,0.1171875,-5.281760215759277,0.046875,-5.56425142288208,0.0625,-6.18928337097168,0.0859375,-5.90278959274292,1.1440925598144531,-5.826611042022705,0.5448508262634277,-5.047182083129883,-0.5170693397521973,-6.030879974365234,-0.1584033966064453,-4.750310897827148,0.05708789825439453,-5.174429416656494,0.41573238372802734,-5.400856018066406,0.1190958023071289,-5.825267791748047,0.2610163688659668
226,-4,Let1,17,noising,0.8373759984970093,0.939265787601471,0.9714505672454834,0.9495397210121155,0.860459566116333,-0.7408467531204224,0.96875,-0.8945900201797485,0.7265625,-1.129734754562378,0.625,-1.1772843599319458,0.625,-0.7366971969604492,0.84375,-6.152576446533203,5.257986426353455,-6.091451168060303,4.961716413497925,-5.350583076477051,4.173298716545105,-5.818006992340088,5.081309795379639,-4.315759658813477,3.574912905693054,-3.155596971511841,2.2610069513320923,-3.45257306098938,2.322838306427002,-3.070929527282715,1.893645167350769
227,-4,Let1,17,denoising,0.8332477807998657,0.9402710199356079,0.9681746959686279,0.9443126916885376,0.8963650465011597,-4.693222999572754,0.0625,-4.758697032928467,0.1171875,-5.361522674560547,0.078125,-5.563870429992676,0.0625,-6.173677921295166,0.0859375,-5.90278959274292,1.1440925598144531,-5.718223571777344,0.3567008972167969,-5.048213005065918,-0.5156574249267578,-6.012092590332031,-0.16158533096313477,-4.750310897827148,0.05708789825439453,-5.174429416656494,0.41573238372802734,-5.4293084144592285,0.06778573989868164,-5.858668327331543,0.2947978973388672
228,-4,Let1,18,noising,0.8373759984970093,0.939265787601471,0.9691144227981567,0.9492413997650146,0.8572651147842407,-0.7408467531204224,0.96875,-0.8945900201797485,0.7265625,-1.1129469871520996,0.65625,-1.159684658050537,0.59375,-0.7344551086425781,0.859375,-6.152576446533203,5.257986426353455,-6.043360710144043,4.930413722991943,-5.350244522094727,4.1905598640441895,-5.8227105140686035,5.088255405426025,-4.315759658813477,3.574912905693054,-3.155596971511841,2.2610069513320923,-3.4080405235290527,2.295093536376953,-3.068821907043457,1.90913724899292
229,-4,Let1,18,denoising,0.8332477807998657,0.9402710199356079,0.9645041227340698,0.9448089599609375,0.8950623273849487,-4.693222999572754,0.0625,-4.758697032928467,0.1171875,-5.301137924194336,0.0390625,-5.566709518432617,0.0625,-6.189882278442383,0.0859375,-5.90278959274292,1.1440925598144531,-5.77215576171875,0.47101783752441406,-5.0458173751831055,-0.5208921432495117,-6.016000270843506,-0.17388200759887695,-4.750310897827148,0.05708789825439453,-5.174429416656494,0.41573238372802734,-5.450233459472656,0.1490955352783203,-5.844707489013672,0.2779979705810547
