,pos,pos_label,layer,mode,prob_letter0,prob_letter1,prob_letter2,prob_letter3,prob_letter4,Let0,Let0Acc,Let1,Let1Acc,Let2,Let2Acc,Let3,Let3Acc,Let4,Let4Acc,Let1Prev,Let1PrevDiff,Let2Prev,Let2PrevDiff,Let3Prev,Let3PrevDiff,Let4Prev,Let4PrevDiff,Let0Next,Let0NextDiff,Let1Next,Let1NextDiff,Let2Next,Let2NextDiff,Let3Next,Let3NextDiff
329,-2,Let3,4,denoising,0.8332477807998657,0.9402710199356079,0.965831995010376,0.9446361064910889,0.8902800679206848,-4.693222999572754,0.0625,-4.758697032928467,0.1171875,-5.467374801635742,0.0390625,-5.558633804321289,0.0703125,-6.133809566497803,0.0859375,-5.90278959274292,1.1440925598144531,-5.663221836090088,0.1958470344543457,-5.047530174255371,-0.511103630065918,-5.939871311187744,-0.1939382553100586,-4.750310897827148,0.05708789825439453,-5.174429416656494,0.41573238372802734,-5.423520088195801,-0.043854713439941406,-5.839853286743164,0.281219482421875
330,-2,Let3,5,noising,0.8373759984970093,0.939265787601471,0.969433605670929,0.9497209191322327,0.8602059483528137,-0.7408467531204224,0.96875,-0.8945900201797485,0.7265625,-1.0670086145401,0.6640625,-1.1561164855957031,0.625,-0.7327744960784912,0.8515625,-6.152576446533203,5.257986426353455,-6.0763373374938965,5.009328722953796,-5.360030651092529,4.203914165496826,-5.827118396759033,5.094343900680542,-4.315759658813477,3.574912905693054,-3.155596971511841,2.2610069513320923,-3.4841113090515137,2.4171026945114136,-3.0697433948516846,1.9136269092559814
331,-2,Let3,5,denoising,0.8332477807998657,0.9402710199356079,0.965831995010376,0.9446361064910889,0.8956413269042969,-4.693222999572754,0.0625,-4.758697032928467,0.1171875,-5.467374801635742,0.0390625,-5.558633804321289,0.0703125,-6.134610176086426,0.0859375,-5.90278959274292,1.1440925598144531,-5.663221836090088,0.1958470344543457,-5.047530174255371,-0.511103630065918,-5.961726188659668,-0.1728839874267578,-4.750310897827148,0.05708789825439453,-5.174429416656494,0.41573238372802734,-5.423520088195801,-0.043854713439941406,-5.839853286743164,0.281219482421875
332,-2,Let3,6,noising,0.8373759984970093,0.939265787601471,0.969433605670929,0.9497209191322327,0.8602690696716309,-0.7408467531204224,0.96875,-0.8945900201797485,0.7265625,-1.0670086145401,0.6640625,-1.1561164855957031,0.625,-0.7455238103866577,0.828125,-6.152576446533203,5.257986426353455,-6.0763373374938965,5.009328722953796,-5.360030651092529,4.203914165496826,-5.82099723815918,5.075473427772522,-4.315759658813477,3.574912905693054,-3.155596971511841,2.2610069513320923,-3.4841113090515137,2.4171026945114136,-3.0697433948516846,1.9136269092559814
333,-2,Let3,6,denoising,0.8332477807998657,0.9402710199356079,0.965831995010376,0.9446361064910889,0.8921924829483032,-4.693222999572754,0.0625,-4.758697032928467,0.1171875,-5.467374801635742,0.0390625,-5.558633804321289,0.0703125,-6.183407783508301,0.0859375,-5.90278959274292,1.1440925598144531,-5.663221836090088,0.1958470344543457,-5.047530174255371,-0.511103630065918,-6.008342742919922,-0.1750650405883789,-4.750310897827148,0.05708789825439453,-5.174429416656494,0.41573238372802734,-5.423520088195801,-0.043854713439941406,-5.839853286743164,0.281219482421875
334,-2,Let3,7,noising,0.8373759984970093,0.939265787601471,0.969433605670929,0.9497209191322327,0.854656994342804,-0.7408467531204224,0.96875,-0.8945900201797485,0.7265625,-1.0670086145401,0.6640625,-1.1561164855957031,0.625,-0.7446860074996948,0.8359375,-6.152576446533203,5.257986426353455,-6.0763373374938965,5.009328722953796,-5.360030651092529,4.203914165496826,-5.808117866516113,5.0634318590164185,-4.315759658813477,3.574912905693054,-3.155596971511841,2.2610069513320923,-3.4841113090515137,2.4171026945114136,-3.0697433948516846,1.9136269092559814
335,-2,Let3,7,denoising,0.8332477807998657,0.9402710199356079,0.965831995010376,0.9446361064910889,0.893759548664093,-4.693222999572754,0.0625,-4.758697032928467,0.1171875,-5.467374801635742,0.0390625,-5.558633804321289,0.0703125,-6.125777721405029,0.0859375,-5.90278959274292,1.1440925598144531,-5.663221836090088,0.1958470344543457,-5.047530174255371,-0.511103630065918,-5.945591449737549,-0.18018627166748047,-4.750310897827148,0.05708789825439453,-5.174429416656494,0.41573238372802734,-5.423520088195801,-0.043854713439941406,-5.839853286743164,0.281219482421875
336,-2,Let3,8,noising,0.8373759984970093,0.939265787601471,0.969433605670929,0.9497209191322327,0.8552143573760986,-0.7408467531204224,0.96875,-0.8945900201797485,0.7265625,-1.0670086145401,0.6640625,-1.1561164855957031,0.625,-0.7420514822006226,0.84375,-6.152576446533203,5.257986426353455,-6.0763373374938965,5.009328722953796,-5.360030651092529,4.203914165496826,-5.818498611450195,5.076447129249573,-4.315759658813477,3.574912905693054,-3.155596971511841,2.2610069513320923,-3.4841113090515137,2.4171026945114136,-3.0697433948516846,1.9136269092559814
337,-2,Let3,8,denoising,0.8332477807998657,0.9402710199356079,0.965831995010376,0.9446361064910889,0.8952451944351196,-4.693222999572754,0.0625,-4.758697032928467,0.1171875,-5.467374801635742,0.0390625,-5.558633804321289,0.0703125,-6.182358741760254,0.0859375,-5.90278959274292,1.1440925598144531,-5.663221836090088,0.1958470344543457,-5.047530174255371,-0.511103630065918,-5.995408058166504,-0.18695068359375,-4.750310897827148,0.05708789825439453,-5.174429416656494,0.41573238372802734,-5.423520088195801,-0.043854713439941406,-5.839853286743164,0.281219482421875
338,-2,Let3,9,noising,0.8373759984970093,0.939265787601471,0.969433605670929,0.9497209191322327,0.8576581478118896,-0.7408467531204224,0.96875,-0.8945900201797485,0.7265625,-1.0670086145401,0.6640625,-1.1561164855957031,0.625,-0.7524470090866089,0.8359375,-6.152576446533203,5.257986426353455,-6.0763373374938965,5.009328722953796,-5.360030651092529,4.203914165496826,-5.818477630615234,5.0660306215286255,-4.315759658813477,3.574912905693054,-3.155596971511841,2.2610069513320923,-3.4841113090515137,2.4171026945114136,-3.0697433948516846,1.9136269092559814
